Student ID, First Name, Last Name, Date Of Birth, ClassNo, GPA
20193955,fn-Lqqbg,ln-Fhf,1993-04-27,C201,1.22
20204668,fn-Dlmg,ln-Dwwmbutqf,2007-10-21,C305,0.45
20193592,fn-Rsj,ln-Rff,1994-10-07,C605,0.39
20193275,fn-Ekgkjtk,ln-Dzzdl,2003-04-09,C203,2.83
20204352,fn-Xetlnehsrn,ln-Uqfc,1996-10-05,C303,0.69
20194897,fn-Imyr,ln-Gwv,2010-10-07,C102,3.91
20182539,fn-Umkdohdn,ln-Mxip,1996-07-26,C405,1.61
20193677,fn-Qskno,ln-Wuu,1995-11-15,C503,2.02
20194723,fn-Jebdjul,ln-Wgxhehg,1995-06-23,C603,2.55
20183989,fn-Nbxurvr,ln-Qixqek,1992-12-18,C105,2.87
20203308,fn-Bsnfkc,ln-Llqkxpomw,1991-06-12,C101,2.36
20181985,fn-Nhns,ln-Vyuvqtuci,1999-10-06,C305,2.94
20181264,fn-Dkxnlbhwee,ln-Knxjgi,2000-05-30,C102,3.95
20181563,fn-Imimmsvki,ln-Iksolmril,2010-11-29,C605,3.0
20191219,fn-Hrqfnvsiy,ln-Qppu,2009-07-25,C405,3.86
20203179,fn-Txkyfj,ln-Yvoy,1998-06-23,C103,2.91
20182925,fn-Rerszj,ln-Ugzdoly,2000-08-22,C503,0.28
20201993,fn-Whcxwyed,ln-Jugsynvzj,1992-06-21,C403,0.26
20205463,fn-Uykheuhgd,ln-Yiywqwqstl,1995-12-15,C302,3.36
20192234,fn-Rvfbu,ln-Nbcn,2008-07-27,C304,2.89
20202792,fn-Llxjbj,ln-Urzphmcd,2006-11-21,C601,3.6
20185544,fn-Ikckjpvo,ln-Zkfernhmf,1992-10-17,C303,3.54
20182230,fn-Qfsfsz,ln-Oum,2007-11-15,C401,0.09
20195613,fn-Dogzvocg,ln-Tkxgpkdoeu,2004-01-22,C102,1.52
20183957,fn-Ffqockb,ln-Bffbqigk,2001-12-05,C304,1.89
20194756,fn-Bpjrkxine,ln-Snexwgbuf,2008-08-11,C203,2.5
20201857,fn-Wnrqltxzm,ln-Wjnefykb,1995-12-04,C402,0.12
20183466,fn-Ldk,ln-Qxksjc,1992-11-28,C301,0.3
20201451,fn-Errvunnd,ln-Qeyhcj,1995-07-16,C604,1.67
20193824,fn-Gokotwj,ln-Etpuipvmty,2003-09-25,C602,0.78
20205442,fn-Jztztjbn,ln-Nvmxqzsk,1999-07-25,C102,1.44
20195369,fn-Hulko,ln-Xpsop,1996-12-01,C601,1.81
20203918,fn-Bhhzjefimb,ln-Qtnsplo,1991-10-27,C401,2.34
20183743,fn-Enesicgits,ln-Mohhydy,1998-07-10,C204,2.8
20182321,fn-Cxcddvy,ln-Jtvyf,2000-05-10,C401,2.38
20201355,fn-Ttgskul,ln-Ihj,2005-10-15,C205,0.64
20191097,fn-Qrclk,ln-Ckklbyx,2004-10-31,C301,1.33
20191743,fn-Eqjd,ln-Twvcwgxm,1997-07-27,C205,3.73
20183892,fn-Ufyvoe,ln-Yjsbfvbu,2004-07-03,C403,1.97
20195367,fn-Itz,ln-Xfocjlynky,1993-10-02,C101,1.15
20184984,fn-Sjo,ln-Unwphxnt,2003-11-29,C201,3.37
20201850,fn-Xphpdrcns,ln-Hhm,2002-03-04,C302,0.12
20202718,fn-Yfjixrf,ln-Gyk,2002-03-19,C303,2.66
20185959,fn-Bvi,ln-Szegmfxvhl,2002-11-14,C303,3.68
20181259,fn-Wnqehxhwtk,ln-Ivb,2008-10-03,C401,1.43
20202639,fn-Pfy,ln-Uwgxns,2004-01-20,C204,1.1
20191450,fn-Iuygk,ln-Jtfiplhngc,2002-05-16,C605,3.31
20202530,fn-Dioprdwu,ln-Qtossddm,2007-04-14,C604,3.95
20201550,fn-Xtykc,ln-Tnqlcuo,2010-10-13,C305,0.02
20203208,fn-Xym,ln-Hol,1995-11-24,C505,3.85
20202298,fn-Dljjnw,ln-Hgnuj,1998-09-07,C102,0.1
20181331,fn-Ybgldgbobq,ln-Miwjzjyr,1993-04-06,C303,2.97
20183146,fn-Mfzz,ln-Muwtu,2006-08-06,C602,1.14
20203829,fn-Mpjldzwk,ln-Zci,1992-12-24,C101,0.21
20193720,fn-Fmukrnge,ln-Ckusmmdmr,2001-11-03,C203,0.29
20191338,fn-Yfnhwmqp,ln-Lutypo,1996-02-24,C202,1.01
20204634,fn-Pji,ln-Fppkvvzp,1994-07-15,C305,0.21
20181366,fn-Eenm,ln-Cnvimdm,2001-10-29,C203,2.0
20201187,fn-Eikejn,ln-Yrt,2001-05-08,C103,2.97
20182030,fn-Susjtfseig,ln-Vdzv,1997-11-23,C404,3.14
20192122,fn-Kisshp,ln-Xvduqu,1992-05-24,C403,2.33
20201044,fn-Ruw,ln-Ohd,1999-05-31,C404,2.12
20204429,fn-Uujwl,ln-Zvc,2006-11-19,C204,0.46
20193351,fn-Tjvhqhobh,ln-Dmsnbsxthg,1994-05-24,C405,3.52
20184401,fn-Titlqqfrng,ln-Cgszvw,1991-07-22,C402,1.17
20182860,fn-Zml,ln-Pxnvokm,1997-03-29,C503,1.79
20193629,fn-Lwwemeh,ln-Gbigeiiu,1996-11-13,C502,1.84
20191467,fn-Etefj,ln-Oihsqjdds,2010-04-29,C101,3.58
20192234,fn-Lxf,ln-Lwfhz,1991-10-18,C404,1.21
20195440,fn-Grfphxqj,ln-Bqyprx,1997-12-19,C204,3.65
20185588,fn-Nhsw,ln-Oyrjujg,2007-12-12,C102,3.89
20192795,fn-Kxj,ln-Gvmebzqpoh,2003-10-26,C302,0.73
20194217,fn-Rhh,ln-Iefs,2000-11-19,C102,1.15
20183288,fn-Wbjpyzpxvy,ln-Dvfb,2000-10-17,C604,3.09
20202878,fn-Ksdfo,ln-Hnrrwdomks,2002-02-17,C405,1.73
20183107,fn-Cnxi,ln-Glhu,2005-05-13,C404,1.02
20201275,fn-Hpr,ln-Zwyqo,2005-05-08,C301,0.19
20201566,fn-Bbcw,ln-Fcyembp,1994-11-04,C104,0.78
20193120,fn-Myglnvebpj,ln-Mbpks,1998-12-24,C204,0.46
20184415,fn-Kxd,ln-Tyok,2001-05-11,C203,0.93
20182323,fn-Wpcrhdqc,ln-Dmcihgdpm,2008-11-01,C501,1.44
20183658,fn-Ctvrhxyl,ln-Wduvo,2006-02-23,C401,0.4
20191587,fn-Qyju,ln-Ttvs,2000-12-21,C505,0.19
20185613,fn-Gemxd,ln-Bqdxlshw,1995-11-05,C501,0.24
20205015,fn-Rcwgonlpii,ln-Bhzj,1993-10-19,C204,1.01
20182547,fn-Gbjpfquop,ln-Buqtgj,2005-11-06,C604,0.39
20182904,fn-Nfmwmn,ln-Jvhdzqx,1993-11-27,C601,3.78
20201620,fn-Moizidie,ln-Qzmoorewi,1993-06-12,C201,0.85
20204062,fn-Jkefu,ln-Swhhzk,2003-12-04,C203,2.39
20194407,fn-Yxjupmvn,ln-Luzvm,2008-07-09,C404,2.08
20194186,fn-Orjymqcy,ln-Yfllfl,1990-02-18,C401,1.91
20185491,fn-Ffokvbfwim,ln-Bpxtmgcqi,2004-03-21,C202,3.52
20202202,fn-Nhntwz,ln-Bsc,1992-10-02,C604,0.75
20195260,fn-Jxfgmy,ln-Qrlgzd,2010-02-24,C305,0.32
20191272,fn-Cdjouhxzfd,ln-Hqvkpz,1997-11-04,C104,1.45
20194776,fn-Nrto,ln-Hzzlm,2000-01-21,C502,0.12
20181545,fn-Sxjvfxh,ln-Qwz,1999-05-12,C101,0.93
20181670,fn-Isldwfe,ln-Klcdiyj,1999-05-02,C105,3.84
20185045,fn-Unts,ln-Yotplty,1992-11-28,C503,0.15
20191655,fn-Qnfdoyisy,ln-Zybhmotl,1994-06-19,C305,4.0
20203257,fn-Bfoyog,ln-Mkvqxo,2010-11-21,C404,0.25
20202753,fn-Drvugqxus,ln-Henbkdsjn,1999-10-08,C402,2.62
20193092,fn-Wryvjd,ln-Ydu,2003-06-18,C304,0.69
20201530,fn-Evpgwqx,ln-Tldcfkcx,1998-01-10,C302,1.13
20201863,fn-Wgl,ln-Puo,1996-10-14,C601,2.18
20201533,fn-Oegrbwj,ln-Gow,1994-12-04,C301,3.74
20181889,fn-Oqfnpvpo,ln-Lbezlymhom,1991-12-19,C302,1.19
20202028,fn-Jleyljmo,ln-Gxdkirscq,2004-10-21,C403,2.97
20202641,fn-Wrvrxcp,ln-Gllui,2004-11-20,C602,2.44
20183440,fn-Bxdfzjbu,ln-Xuobrpwj,2007-10-30,C605,1.52
20184785,fn-Jjd,ln-Hkwpl,1994-09-09,C603,2.0
20193679,fn-Kei,ln-Htkyfwedui,2005-11-18,C601,3.27
20192319,fn-Ngsnixuc,ln-Fuqlqrscu,1991-05-13,C605,3.81
20202483,fn-Kwhntt,ln-Eoscmddez,2002-11-10,C502,3.82
20192037,fn-Rnrs,ln-Eonyuxvrp,1993-11-12,C303,2.6
20195509,fn-Uljhmlo,ln-Tsgsisfpbe,2006-10-26,C102,2.8
20192926,fn-Tccq,ln-Fpvdqrgqi,1990-07-07,C303,3.56
20205504,fn-Ocyxph,ln-Fyclx,1990-11-03,C401,2.95
20201292,fn-Klry,ln-Ihsexzdgz,2007-11-25,C303,3.85
20194379,fn-Udlkdy,ln-Czkic,2008-12-11,C402,0.28
20192456,fn-Nmef,ln-Ruvmbsjzub,2002-12-06,C204,1.63
20191015,fn-Lhiy,ln-Yhicu,1990-10-01,C301,3.35
20195581,fn-Kgyexnegi,ln-Wjlvlj,2004-06-23,C504,0.65
20193456,fn-Hmqhinw,ln-Stgz,2005-06-01,C402,0.85
20205846,fn-Gwnc,ln-Nyqmpo,2004-09-28,C303,3.82
20193760,fn-Xwd,ln-Xxwly,2010-12-18,C105,2.11
20202960,fn-Kkqn,ln-Ykmkgsv,2000-12-04,C201,3.19
20195259,fn-Rbordmox,ln-Kcgplfeypu,1990-12-05,C302,0.77
20184805,fn-Gsfxwlx,ln-Fbzlqjgr,2008-06-22,C405,2.18
20205008,fn-Jmtfsiv,ln-Dgplpli,1995-05-29,C502,1.16
20192727,fn-Jsc,ln-Kgnqnxdm,1997-09-05,C102,1.7
20204070,fn-Upx,ln-Srp,1994-12-28,C301,1.08
20201831,fn-Ojce,ln-Hwqtutgo,1992-06-05,C302,1.43
20193551,fn-Vdxbx,ln-Utvwjhhrf,2002-09-29,C105,2.85
20194143,fn-Mkjqprgz,ln-Cizd,1992-03-02,C205,1.85
20192032,fn-Idtuhjd,ln-Ejynr,2010-08-24,C105,3.03
20205886,fn-Cufzseu,ln-Uokektgbho,2006-05-02,C201,3.36
20191951,fn-Xgvsxwvb,ln-Lehf,2001-12-06,C505,1.8
20193085,fn-Tzgoo,ln-Thmofnrwkb,1994-12-16,C102,1.62
20202742,fn-Vmo,ln-Gbd,2000-11-07,C303,3.55
20191909,fn-Kmxxq,ln-Drdh,2001-02-15,C303,1.69
20201283,fn-Husglw,ln-Fxbiq,2003-02-13,C104,0.33
20202160,fn-Nriziccos,ln-Whx,1993-10-05,C605,0.08
20181361,fn-Yplh,ln-Izjgzyw,1990-12-22,C601,1.82
20185740,fn-Egfb,ln-Jninupnrbe,1993-07-02,C602,1.2
20191591,fn-Ztzml,ln-Hmpvm,2005-11-13,C605,0.47
20185271,fn-Rrzq,ln-Six,1999-12-20,C402,0.74
20184768,fn-Xxuscyshcw,ln-Rlhpwl,1996-08-16,C204,2.83
20194799,fn-Ofrnhh,ln-Nfjnp,2001-11-17,C302,3.49
20191754,fn-Njedbslwic,ln-Nbgnskvl,1990-04-12,C602,1.16
20204322,fn-Wubwjwxhpq,ln-Dztnsr,2005-10-26,C204,0.15
20191998,fn-Svfe,ln-Qvtysk,2009-12-16,C504,2.81
20184073,fn-Ytnzhp,ln-Btetcrg,2001-09-14,C505,2.07
20181813,fn-Jkoky,ln-Jwtoshyeos,1995-05-21,C205,1.0
20185536,fn-Eokkgsqpw,ln-Btw,2010-08-14,C405,1.72
20184782,fn-Pjqqbygtbc,ln-Tjxiti,1990-12-27,C503,1.86
20184048,fn-Hnev,ln-Iivzktvdog,2003-10-16,C404,1.77
20193602,fn-Uruhnsx,ln-Yte,1991-05-09,C505,3.3
20185656,fn-Fmpjwv,ln-Vuu,1992-05-12,C504,1.58
20191637,fn-Uumhmuou,ln-Mwoptytghk,2002-12-29,C604,1.54
20194734,fn-Jqhtknbx,ln-Hvhubek,2009-12-27,C501,1.44
20205900,fn-Xgumxfp,ln-Doorywcst,2010-11-09,C302,1.75
20202716,fn-Qtbbjg,ln-Pszieni,1996-12-23,C302,2.62
20204900,fn-Xpvscs,ln-Rvplip,2000-11-03,C205,1.94
20184044,fn-Ydfloqkm,ln-Oosob,2006-08-03,C505,3.09
20191933,fn-Dzimsou,ln-Flwnlcciwb,1992-12-22,C604,0.63
20181669,fn-Csumxp,ln-Wil,1998-08-31,C502,2.37
20203821,fn-Bjh,ln-Zbmz,1996-03-30,C304,3.8
20201160,fn-Lfvmdfn,ln-Tzr,2008-12-11,C303,0.26
20184231,fn-Vybbyxz,ln-Rjrcgzz,1993-03-14,C603,3.26
20184273,fn-Guk,ln-Rdzcvvt,2001-07-20,C501,0.2
20205823,fn-Dbtgevz,ln-Czet,2005-06-05,C505,0.3
20194764,fn-Zqn,ln-Lhzjhxy,2009-09-23,C103,2.6
20183335,fn-Dutkmkflp,ln-Obuiiixfb,2005-07-24,C402,0.23
20195264,fn-Qwo,ln-Piowuqm,2001-09-20,C502,0.49
20191904,fn-Yfhtrmeg,ln-Qiqmn,1998-02-21,C104,3.19
20195824,fn-Qpfsjhtm,ln-Kdhjbhwx,1993-01-11,C305,0.26
20194035,fn-Bpfl,ln-Kkfefpn,2010-03-20,C505,0.13
20195980,fn-Kjdtshk,ln-Uxxljz,2007-02-29,C402,1.06
20193218,fn-Qqxnzlp,ln-Zcgnseyoib,1994-07-11,C102,2.05
20203609,fn-Ntxh,ln-Iptcz,2002-05-09,C103,1.31
20181982,fn-Ygqxw,ln-Xpdmik,1993-02-23,C504,3.83
20193938,fn-Dbzyyi,ln-Dsimgbu,1998-08-20,C604,3.43
20194945,fn-Bhesubsjx,ln-Jghmwzxsmj,1992-11-19,C401,0.23
20182224,fn-Difyk,ln-Xdusxcozl,2007-06-20,C505,2.68
20185856,fn-Covzk,ln-Nmob,1992-11-04,C603,0.95
20192766,fn-Kfqsmbt,ln-Xkzsplwmpm,2004-01-09,C605,1.55
20191552,fn-Otovkggsgj,ln-Sbkqhi,1992-11-18,C604,0.93
20203108,fn-Sbrjhlfpgz,ln-Zlqynknk,1991-10-05,C104,3.96
20192016,fn-Tmxixhgzup,ln-Nmjhyj,2000-10-21,C503,1.4
20201640,fn-Hczv,ln-Qudhcrud,2005-02-27,C305,3.42
20205013,fn-Wbcpzfyqrt,ln-Hvsjc,1994-04-13,C602,1.89
20185830,fn-Hlqnled,ln-Xygfguqg,2007-05-02,C602,2.54
20181525,fn-Fumnnsivs,ln-Pirle,2000-11-20,C103,3.53
20202362,fn-Esunwlttg,ln-Jrfteyy,2008-06-18,C303,2.98
20192341,fn-Dvtmfpytt,ln-Qmgp,1990-09-06,C602,1.1
20203256,fn-Jgq,ln-Jwlvdqtbth,2007-12-15,C103,1.89
20205011,fn-Xbhltrdkgt,ln-Dkxnhv,1991-09-09,C503,1.57
20185013,fn-Sosbyn,ln-Uksun,1996-10-07,C402,0.14
20183328,fn-Qryrjklmw,ln-Wum,2002-07-04,C302,2.98
20185840,fn-Tpzb,ln-Frv,1995-04-13,C103,0.01
20191775,fn-Mnelb,ln-Emclqewuo,2005-09-09,C404,1.15
20203636,fn-Fwmiojv,ln-Hmmixkdomt,1991-11-11,C201,0.75
20204280,fn-Csxnzrrepi,ln-Ztoefftspp,1993-10-03,C201,0.11
20195399,fn-Yrkcjcpxq,ln-Fbpgk,1991-11-23,C401,2.68
20183454,fn-Qgjm,ln-Tdedrst,1996-02-28,C405,2.62
20182520,fn-Cldmck,ln-Lusppxdkjo,1992-10-09,C203,0.19
20184600,fn-Dbxsjmnkze,ln-Mslptm,2007-06-25,C405,1.62
20202715,fn-Zxiijsd,ln-Rjndjnkm,2010-01-29,C504,0.05
20191305,fn-Iykw,ln-Keeg,1993-01-27,C601,1.76
20181905,fn-Bmjxjivv,ln-Ncuzbhcd,2008-05-10,C204,0.16
20181844,fn-Llru,ln-Ovmifu,1994-03-12,C201,2.52
20194802,fn-Xudkblni,ln-Hwvqqlhdc,2009-12-19,C102,1.08
20195189,fn-Cqvkzcvmhe,ln-Niopc,2005-11-10,C205,2.51
20185359,fn-Fxhgjrm,ln-Cqjtxscsgj,1990-11-18,C304,1.21
20201167,fn-Xlidms,ln-Ubgsxebd,2002-11-30,C102,2.75
20202104,fn-Ypd,ln-Geynxpzwu,1995-12-13,C103,3.35
20205475,fn-Kvbqwitup,ln-Lbcyi,2001-10-09,C201,0.78
20195227,fn-Ijtbfvvthq,ln-Flhmvovu,1993-12-16,C305,1.68
20204511,fn-Uhg,ln-Odutisvgf,2010-12-11,C101,2.29
20192646,fn-Vwuevue,ln-Ttjdk,2008-08-04,C401,1.86
20205150,fn-Ecpu,ln-Ryyxlpn,1993-12-30,C205,1.16
20184802,fn-Vdpol,ln-Skphxtfryd,1996-11-04,C304,2.35
20194534,fn-Qiw,ln-Kclctkpzfp,2002-06-21,C403,1.51
20182144,fn-Qvplgvru,ln-Sxg,1997-07-22,C602,0.97
20194774,fn-Cticjsg,ln-Dcfp,1994-10-17,C303,1.54
20194411,fn-Lhq,ln-Erjqtd,2008-01-25,C403,3.35
20195279,fn-Vzyede,ln-Wycexmsoy,2008-04-24,C404,1.28
20204472,fn-Bfhrp,ln-Wifuutgjw,2007-10-15,C102,1.33
20195825,fn-Kmgqojvcp,ln-Zvbhisyxe,2002-06-30,C305,0.83
20201990,fn-Ddfhp,ln-Kkfdgbbx,1998-01-16,C201,3.07
20191006,fn-Vokmphv,ln-Ulhkzmq,1996-10-01,C105,0.53
20185926,fn-Crxw,ln-Bosqrm,1996-06-22,C601,2.62
20185971,fn-Xpctez,ln-Gtgg,1994-10-23,C404,3.46
20191415,fn-Utpgpot,ln-Excunrxzsl,1991-09-04,C305,2.59
20192919,fn-Qcvuj,ln-Zjnrzyh,1993-05-12,C405,1.62
20194204,fn-Gzqo,ln-Luxkukm,2001-11-08,C102,1.86
20195396,fn-Kiett,ln-Dgw,1996-04-01,C103,3.34
20193829,fn-Jmxldict,ln-Ssq,2007-10-10,C205,2.32
20205941,fn-Peiromkli,ln-Prptxuomr,1993-12-17,C403,1.31
20192059,fn-Ewloozghki,ln-Etrfv,2002-07-02,C205,3.96
20203458,fn-Jiqglxlkv,ln-Ihlbrskcq,2001-05-06,C103,3.52
20203036,fn-Ksygcg,ln-Oqkbcwwd,1996-01-14,C503,3.37
20181032,fn-Sriwk,ln-Rhctze,2009-04-03,C302,2.44
20191661,fn-Pzzgvnzv,ln-Bmosuvry,2003-09-30,C404,1.07
20204983,fn-Wvdef,ln-Dbinxjk,2005-09-04,C304,0.71
20181645,fn-Hdvglozo,ln-Sokmuzsmg,2009-06-08,C304,1.37
20184626,fn-Uuqgszekbm,ln-Rfpfsjmcxi,2009-11-22,C102,1.08
20201327,fn-Zmtwlwd,ln-Uhhnqkiyd,2001-07-02,C101,0.75
20193471,fn-Tnlttqefpp,ln-Wgndbopo,2010-09-02,C405,0.22
20192102,fn-Xkpji,ln-Eqln,2010-05-11,C402,2.43
20202696,fn-Lgzvto,ln-Mhlqd,2000-11-20,C104,0.77
20204211,fn-Ypeth,ln-Hsqkskbnt,1993-01-31,C504,3.67
20191646,fn-Hdkk,ln-Kwfnkyo,2006-05-31,C301,2.0
20184974,fn-Pvbxw,ln-Exgo,1990-01-30,C104,1.39
20195444,fn-Frd,ln-Kgfbecot,2009-12-05,C305,1.56
20184840,fn-Fugwopv,ln-Crljjqu,1997-10-07,C102,2.92
20202356,fn-Tkyuipl,ln-Mtpv,1999-12-28,C405,0.7
20193649,fn-Zxpduiob,ln-Vksgncsktn,2006-10-27,C405,1.08
20181694,fn-Tnqyrrfccd,ln-Jld,2009-09-20,C204,0.85
20185869,fn-Sjelwv,ln-Feuenfs,2007-03-22,C101,2.56
20205324,fn-Jkv,ln-Vercc,1998-10-13,C302,1.92
20194360,fn-Hxzp,ln-Hcgurkchj,2006-12-08,C504,2.69
20185104,fn-Hcjjnyrr,ln-Npktitmq,2000-11-19,C503,1.79
20202205,fn-Hnenithpm,ln-Plfjzkhtnn,1990-12-16,C505,2.48
20194054,fn-Ezifjgrr,ln-Jmh,2005-02-29,C301,1.41
20192246,fn-Dlugrou,ln-Hnh,2003-11-23,C302,1.29
20193354,fn-Gchydsmbd,ln-Uwh,2009-10-05,C105,0.08
20182965,fn-Lcyvgkmnk,ln-Piwivgehf,1990-10-19,C202,2.27
20181565,fn-Ldjkghfmiy,ln-Cdw,2005-11-28,C401,0.31
20195025,fn-Illqyzmshd,ln-Gxizifc,2000-12-07,C602,1.99
20183299,fn-Mqy,ln-Lil,2006-10-15,C502,3.94
20195019,fn-Cznps,ln-Hsvhbfpsgn,1997-11-13,C301,2.69
20181840,fn-Zjohlhb,ln-Tiibhy,2009-09-16,C203,3.06
20182397,fn-Jujkgq,ln-Jtscufqui,2006-12-03,C405,2.67
20183008,fn-Dgl,ln-Vxkmuip,1994-12-29,C405,1.12
20195788,fn-Xzntztn,ln-Nlnvdu,1998-06-27,C404,0.28
20203792,fn-Krexrsws,ln-Pjj,2001-11-24,C304,3.47
20183264,fn-Hycj,ln-Cnyfrj,1999-11-12,C103,3.15
20195976,fn-Eostz,ln-Oeshybosfz,2007-03-06,C202,2.96
20204393,fn-Pfypzepbgu,ln-Jtds,2006-09-13,C602,0.63
20184928,fn-Wlvcou,ln-Bffhsvr,2001-10-02,C402,3.72
20185039,fn-Xszlmb,ln-Qmkzo,2001-12-10,C205,2.51
20194924,fn-Nirghnc,ln-Qwwn,2010-05-26,C203,0.95
20201899,fn-Mcr,ln-Rrjggmfv,2000-12-12,C302,1.12
20205025,fn-Fsz,ln-Qkhdhhsdg,2010-03-08,C301,0.8
20183528,fn-Pbmsdwqzn,ln-Tzmlpfpm,1996-02-12,C602,3.66
20205329,fn-Mcjktcbj,ln-Xhigpv,1999-11-15,C402,1.27
20191812,fn-Mzcboc,ln-Qhtxdeb,1993-10-27,C602,0.02
20205489,fn-Nvrxel,ln-Iihefy,2002-03-30,C402,3.01
20191835,fn-Gibuedchu,ln-Qmmkojq,1990-03-13,C301,1.77
20191768,fn-Phyp,ln-Mshsvdgfx,2002-12-24,C105,0.01
20192870,fn-Jftdhtljvl,ln-Yjhuqnj,1998-11-25,C102,1.53
20182104,fn-Mtmivnw,ln-Enejcqupp,1994-06-17,C503,2.04
20205338,fn-Ipltri,ln-Crlozl,1998-08-04,C304,0.75
20181388,fn-Rtdr,ln-Pgwjwxzymm,2002-12-22,C304,3.91
20202147,fn-Qnm,ln-Xqzwuhwhmk,1996-01-15,C204,1.83
20195868,fn-Ghed,ln-Otv,1993-03-04,C105,0.36
20182402,fn-Cjsdrujq,ln-Iflocfrqn,1991-11-28,C505,3.45
20193704,fn-Yuzjw,ln-Dqzzw,2000-10-12,C104,0.01
20201418,fn-Mxdzje,ln-Mjunbhekm,1993-12-16,C102,0.31
20191445,fn-Xzxzqj,ln-Odwvzehzy,2010-12-24,C603,1.39
20204268,fn-Ysfk,ln-Vbkvu,2003-06-08,C304,2.3
20195805,fn-Kyuwldmx,ln-Hru,1997-12-09,C503,3.53
20181177,fn-Tgklukw,ln-Biroljwzej,2009-11-15,C303,3.23
20185515,fn-Sejwxfnh,ln-Evtshvbu,2003-03-10,C605,2.38
20182809,fn-Tpifigyq,ln-Oblw,1996-01-13,C401,1.14
20185467,fn-Jjrkmdg,ln-Bfdwvityep,1997-12-13,C501,0.68
20193182,fn-Itztmq,ln-Esjn,1993-06-06,C505,3.58
20185422,fn-Dvls,ln-Fmfsyflifl,2006-06-17,C105,3.77
20205917,fn-Nzxdstlyw,ln-Lwxfpcwvv,1994-05-12,C404,3.07
20204134,fn-Mrycf,ln-Xecfpyqkz,2001-11-12,C404,2.34
20181219,fn-Nptpmi,ln-Lqruipf,2008-02-27,C105,3.66
20204767,fn-Jvtzi,ln-Bmygbsyui,1990-11-02,C101,3.23
20184499,fn-Hjqb,ln-Rqvfztje,2006-12-19,C603,1.77
20194746,fn-Ydcrzivp,ln-Uzrehmewk,1990-10-11,C503,1.31
20204377,fn-Mmkqr,ln-Tcyc,1998-03-27,C302,0.87
20202497,fn-Knmwtbx,ln-Rjdf,2001-04-12,C301,3.38
20185146,fn-Whpqpfiijm,ln-Sji,2001-05-08,C204,3.86
20183990,fn-Djqs,ln-Xkjvqmcxo,2001-01-29,C303,0.28
20203314,fn-Qjcqykkbyc,ln-Gggc,2008-11-04,C202,3.12
20193601,fn-Qwuubolvtu,ln-Gcsvduttrb,1997-02-12,C103,3.32
20194238,fn-Pvbrez,ln-Hzlhdghum,2000-06-10,C305,3.11
20183437,fn-Sug,ln-Icnqujgmg,1997-07-14,C502,3.9
20192525,fn-Ecrkjpbe,ln-Bgddq,2001-01-13,C405,2.95
20193577,fn-Sou,ln-Golw,2004-12-30,C202,3.18
20183733,fn-Nnk,ln-Tllf,1995-12-22,C403,2.68
20201257,fn-Hwv,ln-Gbkj,2006-12-03,C302,3.32
20194357,fn-Mvwvut,ln-Pcdrdxvktd,1996-08-10,C402,0.1
20184524,fn-Gqfxieu,ln-Lufo,2007-11-22,C403,1.98
20202849,fn-Pxq,ln-Nitskbmm,1996-12-20,C204,0.76
20192472,fn-Qfscfddv,ln-Woggf,1991-12-01,C302,3.58
20191209,fn-Touwjl,ln-Dxdnnl,2007-06-29,C403,0.7
20184436,fn-Ttojrj,ln-Ioqwiepwx,2005-08-05,C405,2.08
20194730,fn-Opxdrsy,ln-Hscsuctocw,1996-12-20,C601,3.64
20203152,fn-Bnxlzfwj,ln-Odblq,1993-06-05,C105,1.09
20205530,fn-Ltejstq,ln-Mrifcurruv,2002-05-26,C503,2.67
20195347,fn-Vlsjzzx,ln-Sqgbmuq,1992-03-04,C304,3.15
20182355,fn-Hshkhkqn,ln-Stofxoey,1999-12-26,C502,3.19
20203032,fn-Ulbtmshev,ln-Cfsnxk,1994-11-21,C201,1.8
20191512,fn-Qrjviqh,ln-Ivowtgkt,2002-05-20,C202,3.22
20201885,fn-Xvcp,ln-Ndc,1993-01-14,C405,2.53
20181773,fn-Tbqpzeyzo,ln-Smqtmofcj,2007-05-22,C503,1.96
20191375,fn-Cwbxud,ln-Fvqqfczi,2002-10-06,C605,3.71
20202014,fn-Yxhhnbhnq,ln-Nzbfllct,2000-10-06,C302,1.66
20202497,fn-Znbxbfkxg,ln-Gutbrmv,1997-12-01,C604,1.78
20194382,fn-Veg,ln-Ynynpm,2003-01-25,C405,3.13
20193143,fn-Xfccbmpr,ln-Jcbk,1994-12-31,C605,2.97
20201816,fn-Qvd,ln-Pfzfewkxon,2003-11-27,C503,3.13
20181292,fn-Mymkh,ln-Ditzjkesf,2003-10-19,C305,1.11
20201050,fn-Ohcd,ln-Hstztrqi,1997-09-21,C104,2.38
20181440,fn-Dbzdkhvbxl,ln-Sbyrkm,1998-09-17,C602,2.15
20202476,fn-Vesbumbk,ln-Dcvrxm,1995-10-03,C301,0.73
20201637,fn-Koj,ln-Bekbbtkb,2000-04-18,C202,2.42
20183240,fn-Etkcxr,ln-Smq,1997-12-31,C505,1.23
20182801,fn-Wofnhd,ln-Mlyhkvul,2006-07-25,C105,0.09
20193335,fn-Bwtv,ln-Lbmyd,2003-04-26,C202,1.15
20205223,fn-Uwdcj,ln-Fvkr,1990-11-03,C601,2.99
20202893,fn-Rdeworrxz,ln-Wwnngr,2003-03-31,C505,3.72
